,comment_text,true_labels,pred_labels
2085,battle evil demon entire village laid waste . perish except one boy . keeping master teaching close heart lone survivor set journey westward search new sight unimaginable power . boy name gray fullbuster . first time experience gray childhood adventure follow path lead fairy tail,"['Action', 'Adventure', 'Fantasy', 'Shounen']","['Action', 'Adventure', 'Fantasy']"
2086,haneru tobitatsu middle school student love dancing . even dance rhythm chalkboard class . one day haneru meet kanon shy girl practicing secret dance place . two learn joy dancing together find happiness dance move,[],[]
2087,memory eater live people memory . originally death messenger remove human memory carry soul . charmed beauty memory become exile memory eater . dio one instead stealing human memory like exile earns helping people . one day dio find girl losing many memory exile . try help model death messenger around,"['Romance', 'School Life', 'Shoujo', 'Supernatural']","['Adventure', 'Fantasy', 'Shounen', 'Supernatural']"
2088,tokyo . glittering skyline rivalled world lie cracked crumbling weight oppressive evil . single man stand responsible tyrannical levih rah created demon city shinjuku heart tokyo . plan stopping . rah goal destroy entire world year one dared cross foul moat rah built around demon city . however young beautiful sayaka rama desperate save life father bound parasitic plant controlled rah brink death enlists help kyoya streetwise tokyo teenager . two bravely venture demon city encounter mystical character mephisto whose spiritual,"['Adventure', 'Romance', 'Shounen', 'Supernatural']","['Action', 'Fantasy']"
2089,money really everything life . could live life must become god money . person life money . person treat money worth deserves,['Sci Fi'],[]
2090,chiyuki dream making food make futoshi mori favourite actor eat . dream almost came true . found futoshi rarely eats home disappointed . yet met tsubasa second son futoshi family,"['Comedy', 'Romance', 'Shoujo']","['Comedy', 'Romance', 'Shoujo']"
2091,magic activated like computer program world top hacker chui astonishingly discovered reborn another world . mastering programming language allows develop sort program mastering magic language allows release sort spell . experience intuition top hacker shall omnipotent . specialist realm . divine realm . profound realm . nothing . water fire lightning wind earth spatial dark light . kind magic element disposal omni magician unprecedented history,"['Action', 'Adventure', 'Comedy', 'Fantasy']","['Action', 'Adventure', 'Fantasy']"
2092,plot summary mysterious disappearance occurring one tatsumi town . kiriya vision mysterious beautiful girl pointy ear . book talking alternative world found . mao searching long lost friend zero come world . expect find souma kureha even accidentally take world . souma kureha find way come back . force playing part darkness souma kureha find going back harder first anticipated,"['Action', 'Adventure', 'Fantasy']","['Fantasy', 'Supernatural']"
2093,early rein tale take place old west day stagecoach cowboy highway robbery . steam train hauling valuable cargo hijacked rogue bandit num female stranger save day . lady prove man stop bad guy,['Action'],['Action']
2094,akira another normal kid modern day tokyo old friend ryo show turn world upside . akira learns upcoming war demon humanity enlisted major tour duty . way fight demon power akira ryo risk dangerous ceremony attempt create humanity hope powerful devilman,['Supernatural'],"['Action', 'Fantasy', 'Supernatural']"
2095,jenna always followed army colonel father life battlefield spain four officer . four officer like family particulary fond eldest major garrett . one day father killed combat . jenna choice move spain live relative england . one officer suggests jenna marry one stay . jenna startled officer proposal even garrett asks marry,['Romance'],['Romance']
2096,jewelry expert harriet estino sister set date rich italian marco calvani son good family friend . agrees meet arrives next day test ability antique dealer . show heirloom family appraises piece critique expectation dismisses ability . everything business marco offer pay agrees say engaged spend time mother italy . given financial stress business harriet agrees becomes friend marco mom lucia . sort secret lucia reveal calvani family marco,['Romance'],['Romance']
2097,jamie gibson lawyer specializes family law altogether uncommon middle heated argument divorcing spouse . wwhen jamie suddenly plagued harassing phone call parent hire bodyguard . jamie dismay new bodyguard exceptionally handsome blue eyed devil named sam brimstone stuck thirty day . feeling stir inside threat tossed aside insignificant refuse ignored,['Romance'],['Romance']
2098,ultimate warrior one alchemy emperor ling han died quest achieve godhood . ten thousand year later invincible heaven scroll reborn body young man name . wind cloud moved set uncountable genius new era . path becoming legend begun . era underneath heaven strongest,"['Action', 'Fantasy']","['Action', 'Adventure', 'Fantasy']"
2099,spring second year high school asuka see masami playing japanese drum festival fall love . however masami deaf locked heart world without sound . thus two melancholic love miracle quietly begin,"['Comedy', 'Drama', 'Romance', 'School Life', 'Shoujo']","['Drama', 'Romance']"
2100,accidentally summoned ancient map first year high school student kiyokawa hiroto forced arrogant lord castle exterminate vampire haunting castle . unexpectedly befriending girl mummy tribe hiroto skillfully managed capture vampire help . however soon framed lord castle . bravely kindly aiming lord fantasy summoned another world start,"['Adventure', 'Comedy', 'Fantasy', 'Romance']","['Comedy', 'Fantasy', 'Romance']"
2101,new action comedy everything young man named saitama scream average lifeless expression bald head unimpressive physique . however average looking fellow average problem . actually superhero looking tough opponent . problem every time find promising candidate beat snot one punch . saitama finally find evil villain strong enough challenge . follow saitama hilarious romp search new bad guy challenge,"['Action', 'Comedy', 'Supernatural']",['Comedy']
2102,high school girl hatsune open door home awaits spacious lobby calm manager elegant hotel . postman rolland manager hare first entered various circumstance endeavor heal heart body . please enjoy num story timeless hotel,"['Drama', 'Romance', 'Shoujo']","['Romance', 'Shoujo']"
2103,far worse thing deal boyfriend little sister older brother girlfriend . something karada iokawa shoko nogami learn hard way magic wishing stone inexplicably grant karada wish older stealing year shoko . shoko already graduated studied overseas karada age enter junior high school . meanwhile karada must suddenly face real fact grown entail . make bizarre situation even awkward issue handle existing romantic interest,"['Drama', 'Supernatural']","['Comedy', 'Fantasy', 'Romance']"
2104,young girl must grow quickly face tragedy care nephew . death yuzu tsubaki parent tsubaki became single mother . died fatal car accident younger sister yuzu left care little boy . help friend kindly landlady able meet thechallenge raising baby,"['Comedy', 'Drama', 'Shoujo']","['Drama', 'Romance']"
2105,hiyomori withdrawn boy whose battered body covered scar bruise . long time victim sexual exploitation abuse spends weekend client adult pimp find usually men enjoy violent sex . hiyomori miserable existence begin change meet new classmate hazama cheerful boy determined make friend . hiyomori see hazama disgusted ugly wound scared unsavory rumor surrounding slowly begin opening heart hazama love rescue life abuse,"['Drama', 'School Life', 'Yaoi']","['Drama', 'School Life', 'Yaoi']"
2106,sawa hate judo . really good boy always rejected strong . entering high school gorgeous captain judo club selected sawa club manager . also claim know past sawa deal managing sport hate especially since captain seems like,"['Romance', 'School Life', 'Shoujo']","['Romance', 'School Life']"
2107,bai xiaofei lived dull boring life . change way find girlfriend meet mutant unprecedented power . ordinary human xiaofei felt totally depth way could defeat powerful enemy track cause strange mutation . giving shot body enhancer bought online however gradually reach potential,"['Action', 'Comedy']","['Action', 'Adventure', 'Fantasy']"
2108,woman manager company filled yaoi . coworkers men gay incompetent likely concerned secret dating . superior look like broom glass seems involved anyone keep yelling little thing,"['Comedy', 'Yaoi']","['Comedy', 'Romance']"
2109,orphaned serum taken lady choi household dream family fulfilled . however serum found rejected lady three handsome son made clear nothing orphan would would never become part family . num serum still find bullied three brother soon becomes evident background make boy reluctant officially adopt family,"['Comedy', 'Drama', 'Romance', 'Shoujo']","['Drama', 'Romance', 'Shoujo']"
2110,sharp look handsome face kenta sasanuma bos wataru kuji popular everyone . reality though love physical pleasure anyone . look like kenta well endowed manhood sight . almost every day restroom meeting room wataru buries face kenta lap practically begs stick . kenta poor junk kind exploited relentless bos . tossed aggressive bottom manager plain old sale rep kenta happy world trouble,['Yaoi'],['Yaoi']
2111,noah pride many friendship love type friend hoon park especially distant . attempt get closer get drunk accidentally get physically friendlier instead . disaster . drunken hookup . loving great body,"['Comedy', 'Drama', 'Romance']",['Yaoi']
2112,kamitsuki end move chiba prefecture gunma prefecture . decides little bit research gunma way everything find terrifying . example world remaining unexplored area make sure take best equipment kind place gunma . kind thing going happen . gunma born author brings real truth gunma series,['Comedy'],['Action']
2113,successful project planner may earn way career gate ozaki work diligently hope achieving goal . even urgently struggle hide feeling mild mannered coworker shinoda . secret might shinoda hiding,['Yaoi'],['Yaoi']
2114,one day yuzuki enveloped mysterious light suddenly emanating cell phone find unfamiliar place . scenery spread almost resembles sengoku period japan another world known shinga non human creature vampire werewolf reside . long ago various tribe shinga lived together peacefully protection himemiko possessed special blood . however one day himemiko suddenly vanished . protection himemiko gone world fallen period strife,"['Action', 'Fantasy']","['Fantasy', 'Romance', 'Shoujo', 'Supernatural']"
2115,struck disease slowly eating away ryou yearns free cage breath fresh air . doctor try relieve pain searching cure disease . healing elegy bittersweet story focusing interaction doctor patient,['Drama'],['Drama']
2116,set modern day london story take place world shadow born human fear anxiety . young girl arrives study abroad caught bizarre incident enters university . city acquaintance helpless girl wanders forbidden mysterious exclusively open midnight . meet assortment handsome men employed guardian protect boundary human shadow convene,"['Action', 'Supernatural']",['Supernatural']
2117,gauche small town musician passion playing cello dedicated member local orchestra . important performance matter week group practice daily hone skill . lately gauche musical ability lacking get back must accept help unlikeliest kin furry feathered friend dwell land,['Drama'],['Fantasy']
2118,yuuma summoned back home island death mother asked become next head wealthy nuenaki family . certain misgiving though reject offer . however current head day arrival choice become involved,"['Drama', 'Romance']","['Drama', 'Supernatural']"
2119,ruru crush kanata bring confess . luckily girl frog like creature appears offering perfect solution . using time trap clock ruru pause time two catch unless able say love remain stuck time forever . become pair,"['Romance', 'Shoujo', 'Supernatural']","['Comedy', 'Romance']"
2120,high school boy ayumu tamari find hard attend class especially since repeat year due suffering strange syndrome make part body skin turn crystal whenever experience strong emotion stress . rescue come homeroom teacher kouya onihara also happens love crystal . relationship grows tamari try fit class daily activity thanks pleasant time spends onihara office allows relax crystallize acting naturally towards classmate,"['Drama', 'School Life', 'Supernatural']","['School Life', 'Yaoi']"
2121,runaway call mizuki meet recluse named azami . following interesting sequence event two girl find travelling together dystopian landscape . story adventure,"['Adventure', 'Drama']",['Drama']
2122,aspiring actor tetsu spends day day auditioning role turned due delinquent personality leaving little choice lodge long time friend satoshi popular scriptwriter . finally shot lead role present disparaged tetsu offer turn man man romance movie . attracted men satoshi offer tetsu guidance help get character end getting jeered clearly irritated satoshi say fine . help experiment . give try . two friend cross line never thought would movie,"['Comedy', 'Yaoi']",['Yaoi']
2123,ririka high school girl life alone father . despite boyfriend always blast school home everyday leading fulfilling life . yet one day find extremely attractive older guy apartment garbage collection site . turn salary man moved next door hino,"['Romance', 'School Life', 'Shoujo']","['Comedy', 'Romance', 'Shoujo']"
2124,august num . moment serial bomber meruka kuramitsu certain victory . flip switch . ensuing explosion shiki ryougi body scatter piece . shiki survive battle person precognitive power,['Supernatural'],"['Action', 'Sci Fi']"
2125,beginning nanako subject cyborg experiment conducted ogami one powerful robot . rigorous training ogami trained nanako withstand pain . however made strong plan ultimately failed . however recent development pentagon vatican resurrect jesus beginning nanako subject cyborg experiment conducted ogami one powerful robot . rigorous training ogami trained nanako withstand pain . however made strong plan ultimately failed . however recent development pentagon vatican resurrect jesus second coming landed nanako subject operation give birth new jesus . throughout series learn nana,['Comedy'],['Action']
2126,thanks parent job transfer high school freshman kazunari usa finally get enjoy living kawai complex boarding house provides meal resident . ritsu sempai always admired also life kawai complex along unique individual . masochistic roommate kinosaki beautiful big breasted mayumi luck finding men sly predatory college woman ayaka . surrounded people usa never find daily life boring,"['Comedy', 'Romance']","['Comedy', 'Romance']"
2127,hajoon crushing eun woo ever since started college together opportunity get close . least class together semester lecture taught popular professor seo joohyuk . hour first class hajoon remembers left assignment classroom . upon reaching lecture hall becomes witness accomplice series private lesson joo hyuk giving eun woo lesson unleash deepest riskiest desire,"['School Life', 'Yaoi']","['Drama', 'Yaoi']"
2128,chan ryouko childhood friend eight year apart teacher student . though ryouko want rush thing chan take one step beyond role teacher . receiving matching cellphone charm present chan buy paired ring return gift realise lost charm,"['Drama', 'Romance']","['Romance', 'Shoujo']"
2129,regret . sure . follow neo belclift quest learn shadow tragic fearful world,"['Action', 'Drama', 'Supernatural']","['Action', 'Sci Fi']"
2130,every human personal jewel power . awakened either elemental jewel physical jewel . circle right left wrist like bracelet power . heavenly jewel like twin born meaning elemental physical jewel awakened person pair known heavenly jewel . physical jewel known physical jewel master elemental jewel elemental jewel master train heavenly jewel naturally called heavenly jewel master . heavenly jewel master highest level num pair jewel training progress known heavenly jewel num change . archer pair heavenly jewel,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy']","['Action', 'Fantasy']"
2131,ever thought glad met . novelist haru moved new home interesting history . met girl cry alone closet,[],"['Romance', 'Shoujo']"
2132,roughly year arrival mihama yuuji make unexpected decision pursue promotion within cirs . action resume yuuji meeting corporate discussing document submitted review part promotion process said document pertaining none yuuji past . meanwhile back dorm girl find unwittingly following along sachi makina restore shredded rough draft said document . irony course prominent figure yuuji past may continuing exert influence upon present,"['Drama', 'Romance']","['Drama', 'Romance']"
2133,talented businesswoman sunny came vega attend work conference together derek . however derek spends time casino sunny return engagement ring . moment later invited company ceo bryce templar . think multimillionaire playboy frequents headline would ask dinner . night dreamlike hospitality ending passionate kiss sunny open heart bryce . little know part devious trap,['Romance'],['Romance']
2134,work one day fujisawa cut finger deeply ran crowded medical clinic . chance met second time childhood friend kenjou doctor clinic . fujisawa still remembers junior high school student time library softly kissed sleeping friend object unrequited love,"['Drama', 'Romance', 'Yaoi']",['Yaoi']
2135,yoshimoto itsuki day trader always cooped inside house . one day decides take walk eat snack outside end bumping student sumida gen making drop food . gen tear looked precious meal ground ticked itsuki sense responsibility made buy another snack apology . since itsuki help buy meal gen time,['Yaoi'],"['Romance', 'Yaoi']"
2136,jeanne lieutenant southern cross army planet glorie care fun fashion magazine good night discipline mention fascination good hot shower . mysterious alien force called zor arrive jeanne recklessness blatant disregard order prove successful battlefield time find commander num squad . fighting soon turn grimmer humanity heavily outnumbered cut home world technology dwarfed zor . jeanne squad must defend new home way find mysterious alien secret may hiding,"['Action', 'Sci Fi']","['Action', 'Sci Fi']"
2137,morning come village holding festival . dangobei kagura performer invited village called tanokyu appears . entertains villager mask plump faced woman comically distorted male face . long festival end . dangobei receives money leaf home . going night sends dangobei wrong path wanders kuragari toge pas . tanokyu mother worry,[],['Comedy']
2138,deep scotland yard london sits evidence room artifact greatest mystery london history kept . black museum sits two bullet fused together head collision . key piece evidence case brought together supernatural man gray famous nurse activist florence nightingale person see . surrounded war suffering lady enters desperate pact ghostlike man,['Action'],[]
2139,three year mimi come back island spent childhood . greeted childhood friend yousuke sumire hikari . heartbroken tokyo came back beautiful island surrounded deep blue sea among four friend friendship soon turn love,"['Drama', 'Romance', 'Shoujo']","['Drama', 'Romance', 'Shoujo']"
2140,mel renowned heart surgeon life carefree life sex tool joy rather show affection . meet someone turn view love life upside . story two people meet minimal expectation soon become enthralled relationship change everything,"['Drama', 'Romance']",['Romance']
2141,nana num year old girl happy relationship num year university student named shugo . though come halt doctor tell num month become completely blind . condition worsens everyday decides tell shugo anything fear pitied . love able survive tragedy downhill,"['Drama', 'Romance', 'Shoujo']","['Drama', 'Romance', 'Shoujo']"
2142,kokoro girl habit leaving everything half done . however encounter boy help break habit . also help pas high school entrance examination . desire meet key find fukusa small silk cloth used tea ceremony gave . fukusa autograph izumi celebrity tea ceremony circle,"['Romance', 'School Life', 'Shoujo']","['Romance', 'School Life', 'Shoujo']"
2143,dream falling sky birth . rakka born large cocoon old home greeted group female small wing back shining halo head . soon rakka wing grow halo placed head told must work nearby town grie . soon realizes town entire world live confined behind wall tall impenetrable wall none except mysterious toga allowed exit . rakka newly born haibane angel awakens unfamiliar world strange dream falling sky memory . alone scared cared fellow haibane try search meaning existence well lie beyond town imprisoning wall,"['Drama', 'Fantasy']",['Fantasy']
2144,dystopic city future rash killing hand prototype robot . anomaly company locus solus making headline caught attention cyborg batou crew section num special force . yet beneath random violence sinister plot unfolding situation dangerous threatens batou innocent human cyborg alike . team section num unravel mystery murder suffer fate victim,['Sci Fi'],"['Action', 'Sci Fi']"
2145,karen half born japanese father german mother . always lived germany present num birthday japan admired much . hoping find soulmate,"['Drama', 'Romance', 'School Life', 'Shoujo']","['Romance', 'Shoujo']"
2146,makoto naegi suspicion treason shielding remnant despair . future foundation founded save world chaos caused ultimate despair gather decide punishment captured monokuma . thrusted ultimate death game must find true traitor kill hope survive . tale despair hope kill hope begin,[],['Action']
2147,sayu newbie come love fell love number one cold hearted prince school kanna . chocolate test best sweet . also possible love,"['Drama', 'Romance', 'School Life', 'Shoujo']","['Romance', 'School Life', 'Shoujo']"
2148,blue new president taiga suddenly ordered amami kei become secretary . though confused kei reluctantly agree upon meeting taiga kei shocked see person responsible trauma way back high school . kei immediately rejected taiga proposal taiga take rejection well . start love pursuit relentlessly,['Yaoi'],"['Drama', 'Yaoi']"
2149,zhangsun zijun xichen protagonist novel record nine thousand vicissitude one solid reserved free spirited uninhibited . fellow disciple master grew together two deep friendship strengthened numerous life death adventure together . however popular yaoi fanfiction personality two character completely ooc . zhangsun zijun turned insanely jealous insatiable addict madly love wife xichen . xichen turned sweet delicate little angel . daily life full kinky bedroom activity suddenly zhangsun zijun character fanfi,"['Adventure', 'Fantasy', 'Yaoi']","['Comedy', 'Romance', 'Yaoi']"
2150,time ago asteroid kumaria exploded depth space . resulting fragment became meteor shower rained earth reason bear world rose attacked humanity . man bear bear ate human human shot bear resulting seemingly unending battle cycle hatred . end giant wall extinction erected human bear state mutual nonaggression came pas . human world . one morning arashigaoka academy student kureha tsubaki sumika izumino saw yuri flower bloomed flower bed . two friend well lover . flower bed important place two . moment bear,[],"['Drama', 'Romance']"
2151,noriko want one thing man perfect face . friend complete utter shock noriko find takurou kun man meet unrealistic expectation . date kiss could considered perfect time noriko see real face takurou,"['Comedy', 'Drama', 'Romance', 'Shoujo']","['Romance', 'Shoujo']"
2152,year ago vialli family behind destructive terrorist plot claimed life one prince niroli . nurse amelia vialli struggle care father refuse medical treatment choosing die penance crime . alex hunter heart surgeon australia end working amelia save life king may sacrifice comfortable life . amelia alex keep relationship professional . mixing medication dangerous mixing work love might worth risk,['Romance'],['Romance']
2153,ten thousand universe merged . disintegration spiritual force led momentous collapse great cultivation world mighty era endured million year history . wake large scale invasion wilderness avalon five element become practitioner last stand . thousand year lowly youth hailed old territory toiled laborer three year depth wilderness . became exception obtained opportunity enter avalon five element study . bearing beast like fighting capability driven desire take control life youth strived greater strength power . little know would set majestic upheaval,"['Action', 'Adventure', 'Comedy', 'Fantasy']","['Action', 'Adventure', 'Fantasy']"
2154,ning shu dropped dead . burst good fortune became task taker charge counterattacking pitiful cannon fodder . thus ning shu one world another took kind life role encountered kind heartless ruthless making trouble reason people,"['Action', 'Adventure', 'Comedy', 'Fantasy']","['Action', 'Adventure']"
2155,mingyum want become east asia strongest martial artist however zen make impossible reach goal . one day get lost find group thug attempt save girl get beat . heat fight blond foreign girl save life claiming . almost time accident occurs mingyum discovers use huge amount zen limited amount time . happen next,"['Action', 'Comedy', 'School Life']",['Action']
2156,prosperous kingdom par lie royal capital ecbatana city splendor wonder ruled undefeated fearsome king andragoras . arslan young curious prince par despite best effort seem take proper king like father age num arslan first battle loses everything blood soaked mist war give way scorching flame bringing face demise glorious kingdom . however arslan destiny ruler despite trial face must embark journey reclaim fallen kingdom,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Shoujo']","['Action', 'Adventure', 'Fantasy']"
2157,prison resides caim astraea freelance assassin odd job friend head noncorroding gold chain money . one request caim find eustia winged girl emits pale purple light characteristic gran forte incident year ago . encounter eustia take journey involve influential body city including church royal government . search meaning cruel difficult life discover deepest darkest secret novus aether,"['Action', 'Drama', 'Romance', 'Shounen', 'Supernatural']","['Action', 'Adventure', 'Drama', 'Fantasy']"
2158,small hotel new hampshire coast barely managing stay black manager niece cassie concocts ghost story aim luring curious guest . first visitor handsome young man named dan . cassie undeniably attracted seems wrapped mystery count . later ghost happy guest flood hotel uncanny incident begin happen seem concentrated around dan . even intrigue around intensifies cassie realizes falling harder dan minute,['Romance'],['Romance']
2159,saitama hero became hero fun . three year special training become strong practically invincible . fact strong even mightiest opponent taken single punch . great seer madame shibabawa prediction earth doomed seems coming true frequency monster incident escalates . alongside genos faithful disciple saitama begin official hero duty member hero association garou man utterly fascinated monster make appearance,"['Action', 'Comedy', 'Sci Fi']",['Action']
2160,bryce richards brilliant auditor mentor daughter angela facing business problem asked help . first reluctant angela used play nasty trick young . surprised find grown gorgeous redheaded beauty . angela furious mother sending bryce help . child angela jealous bryce mother favorite student hopeless school . bryce meet twelve year later stunningly handsome . still angela can not bring face feeling,['Romance'],['Romance']
2161,second day final stress test . army darkness driven desperation coordinated onslaught hand integrity knight begun retaliate incredibly reckless tactic . critter observing event underworld outside successfully bolstered force army darkness . asuna unable compete level reinforcement begin sink depair . lost . two new deity underworld descend lend aid blazing white solus earthmother terrarium . one possession super account none sinon leafa,"['Action', 'Fantasy', 'Sci Fi']","['Action', 'Adventure', 'Fantasy']"
2162,temple protects city sound hymn sung every day . sound echo throughout temple . song seem like requiem . hymn important city collapse stop,[],[]
2163,monday gaze eye . tuesday hold hand . wednesday hug . thursday kiss . friday feeling revealed,"['Romance', 'School Life', 'Shoujo']",['Romance']
2164,num five decade space war conflict seen first macro story . macro frontier num new macro class super long distance colonization fleet journeying galaxy new paradise call home . however locked state war strange enemy called vajra . macro num num anniversary work macro franchise,"['Action', 'Romance']",['Action']
2165,little lucy snow meant enjoying first day nice elementary school town however macabre twist fate see enrolled instead miss weaver academy scientifically gifted ethically unfettered also known hollow field . located outskirt nullsville run insidious engineer grim boarding school dedicates raising next generation mad scientist evil genius . class include live taxidermy cross specie body part transplantation killer robot construction survival lucy master quickly student lowest grade end school week sent old windmill detention far child ever returned,"['Adventure', 'Comedy', 'Fantasy', 'School Life', 'Supernatural']",[]
2166,shikiyama looking make easy money find university experiment num num one week stay . even knowing work entail find rather suspicious temptation paycheck much resist young handsome man sign . day experiment learns particular group divided prisoner guard mock prison . shikiyama find playing role prisoner though thought could get away slacking end target guard . soon stuck living life real prisoner . shikiyama handle many indignity thrust upon . result week long experiment,['Yaoi'],"['Drama', 'Yaoi']"
2167,special body condition naturally attract type people people commonly known yandere . story let first come surgeon table speaking . let run away mine let handed anyone else even die must still together afterlife remember girl word still echo ear,"['Comedy', 'Drama', 'Romance', 'School Life', 'Supernatural']",['Supernatural']
2168,new yokohama center famed city future promoting widespread use car home arcadia academy learning institution founded educate next generation car specialist . kakeru rinne used think typical student arcadia discovered school actually secret defense agency two fated become mecha pilot . duo along friend must race battle transforming car put stop evil organization zenon plan,"['Action', 'Sci Fi']","['Action', 'Sci Fi']"
2169,xie cheng born unable see color living world black white year . one day encounter bai chased people unexpectedly discovers unique beautiful color . kind spark happen two different people meet chance,['Romance'],"['Drama', 'Romance', 'Supernatural']"
2170,fynn favorite activity skipping class smoking lying around . told time shape try something else change idea even start . nighttime walk around neighborhood see stranger telescope hill name niko love watch star . intrigued fynn decides find nerdy boy could interesting night sky love much,"['Drama', 'Romance', 'Yaoi']",['Romance']
2171,miku ordinary girl crush classmate shibutani kun . miku confidence hold feeling inside . one day makeover help guy friend yuutenji end confessing love shibutani kun,"['Drama', 'Romance', 'School Life', 'Shoujo']","['Romance', 'School Life', 'Shoujo']"
2172,mikage tarou poor num year old writer secret ghost writer behind author recently become wildly popular nagareboshi ryuusei . since tarou ghost writing strictly confidential everyone know belief something failure . personal life make look successful either acquire prestigious education never slept woman . publishing company treat much respect always behind apartment rent . personal life looking interesting lately though . thing landlord innocent pretty young woman named mabayu sexy uninhibited neighbor hikaru keep causing sort awkward situation . mikage ever,"['Comedy', 'Romance']","['Comedy', 'Romance']"
2173,welcome harmonia music academy top class world renowned institution higher learning musically gifted student future defender mankind . yes right hero called scratch defend humanity . meet three unlikely hero shuon tempermento calma perdentosi energico apassio completely utterly fail critical scratch placement exam without scoring much single point . problematic trio come known pull together resolve shoun brother mysterious disappearance threat impending war cope personal turmoil school career line . happen,"['Comedy', 'School Life']","['Action', 'Drama']"
2174,world human coexist demonic predator called yoma . demonic beast feast human innards blend human society taking human appearance . counter force mysterious organization created half human half yoma warrior known silver eyed witch claymore huge claymore sword carry . detested humanity however necessary . story begin young boy raki lost everything yoma attack claymore clare generally detested society . throughout series clare raki show deeper quality power clare never ending devotion goal swore fulfill childhood,"['Action', 'Adventure', 'Fantasy', 'Shounen', 'Supernatural']","['Action', 'Fantasy']"
2175,sisti attends magical academy hone skill magical art hope solve mystery enigmatic sky castle . retirement favorite teacher replacement glen turn tardy lazy seemingly incompetent bastard instructor . glen hand picked best magician academy,"['Action', 'Comedy', 'Fantasy', 'Romance', 'School Life']","['Comedy', 'Fantasy', 'Shoujo']"
2176,boyish lady feminine young man . share special bond everyday life issue threat delicate relationship could love stronger society prejudice . meet nobuko protective yet tender boyfriend chiyohiko friend accompany crazy ride call life human relationship,"['Comedy', 'Romance']","['Comedy', 'Drama', 'Romance']"
2177,cattleya young swordwoman searching culprit behind series random killing . suspect man called yajou surprised offer find real culprit . truth behind random killing,"['Action', 'Drama']","['Action', 'Fantasy', 'Romance']"
2178,one day boredom tanaka decided give classmate nickname based quirk . friend sakuchi became ota nerdy interest friend saginomiya became robo expressionless personality . retaliation friend decided name tanaka baka . ridiculous day three high school friend claiming height youth,['Comedy'],"['Comedy', 'School Life']"
2179,three kisugi sister rui hitomi day run small cafe called cat eye . discover whereabouts father artist michael heintz disappeared hitomi sister rob art gallery smart mysterious thief cat eye hope work give clue vanishing . crucial point hitomi relationship toshi police inspector sworn catch cat eye course idea hitomi double life,"['Action', 'Adventure', 'Comedy', 'Romance']","['Drama', 'Romance', 'Shoujo']"
2180,burdened debt father ryouhei get sold beautiful woman work . catch . teach love five girl month,[],"['Drama', 'Romance']"
2181,got raw talent . underdog . heart . take . let see made . real fight start,['Action'],['Action']
2182,strange demon lord force fear crimson demon clan megumin yunyun originate . even demon lord general attack village crimson demon easily brush supreme mastery advanced overpowered magic . yunyun receives seemingly serious letter regarding potential disaster coming hometown immediately informs kazuma satou rest party . series wacky misunderstanding turn mere prank fellow demon want author . even megumin becomes worried family set toward crimson demon village gang . kazuma others decide sightsee wonder megumin birthplace . however soon come realize,"['Adventure', 'Comedy', 'Fantasy', 'Supernatural']","['Comedy', 'Fantasy']"
2183,accidentally crossed another world kind ability would need reach peak life . would became enchanter . hero . maybe cultivator immortal technique . course . would take advantage present day knowledge world business earn big buck,"['Comedy', 'Fantasy']","['Action', 'Adventure', 'Comedy', 'Fantasy']"
2184,takeru hibino working part time job ugetsu bookstore felt dissatisfied sudden ending mystery series decided house popular writer kazumi kuon give lecture . day blue body taken kazumi . afterwards due kazumi female editorial director secret intention getting new series takeru become lover kazumi . somehow still unaware body heart well started fall arrogant yet gentle kazumi,['Yaoi'],"['Drama', 'Romance', 'Yaoi']"
2185,total num artist displaying skill character design work . artist created hero villain villain shuffled amongst artist . idea anthology artist portray created hero fight villain assigned,"['Action', 'Fantasy', 'Shounen']",['Action']
2186,shouta namikawa friend kyou kashiwabara interested undesirable men . sexual trauma child first lover teacher kyou grown sexual deviant . often entices shouta relieving sexual frustration . sex kyou reenactment first time shouta teacher stand shouta want continue substitute sex toy kyou . shouta seeking normal relationship kyou . kyou overcome traumatic past normal relationship shouta true love,"['Drama', 'Romance', 'School Life', 'Yaoi']","['School Life', 'Yaoi']"
2187,historically num death london related dragon fantastical being invisible majority people . unknown people standing dragon . inhabitant reverse london live hidden reverse side london see dragon . even selected become qualified enough witch wizard make direct contact . witch duo noel niihashi ninny spangcole protection agent wing bind organization dragon conservation management . mission protect manage dragon within london behalf people,"['Action', 'Comedy', 'Fantasy', 'Shounen']","['Comedy', 'Fantasy']"
2188,emperor without romantic intent . romantic intent can not exceptional emperor . disloyal would empire matter anymore young naive mature experienced way world observe cute crown prince grows secluded palace unparalleled ruler world,['Romance'],"['Romance', 'Yaoi']"
2189,lin zisheng whose whole family ruined white lotus woke discovered mind additional called system greeting host daren blingbling glowing brilliance system num white lotus rescue system leaving everlasting good reputation white lotus . henceforth embark upon journey various world save endangered white lotus . please advance great cause . lin zisheng hehe,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Yaoi']","['Action', 'Adventure']"
2190,suzumi yoshinaga always complex body said look like model . meet man overflowing confidence talent . one day suzumi went neighborhood bathhouse kusabane bath handsome attendant . reason attendant stared suzumi hot impudent look . several day later find man famous calligrapher kusaba shisou,"['Romance', 'Yaoi']",['Yaoi']
